operatingGrossMargin, operatingProfitRate,preTaxNetInterestRate,afterTaxNetInterestRate,cashFlowpershare,,perShareNetProfitBeforeTax,regularNetProfitGrowthRate,quickRatio
0.61492670692861,0.999059098939623,0.797492385394954,0.809406966703851,0.322062672419891,,0.186713866084206,0.689380212866982,0.0114175276704426
0.60441199786679,0.999043037875225,0.797388630046193,0.809309709284946,0.318879535969442,,0.170595767116065,0.689704817818429,0.00903196184092817
0.602783262947001,0.999017848579982,0.7974467330415,0.809354627369982,0.315448822239513,,0.18437900128041,0.689353494272757,0.00562704073802819
0.657374709926635,0.998987690754026,0.797375487702017,0.809312183034556,0.343920209379642,,0.169541312043383,0.689715724544797,0.00319094383315013
0.605147090618199,0.998996587890419,0.797429163802443,0.80934343039806,0.302787012803282,,0.184680274158319,0.689692814648668,0.00751415805870838
0.597853817437553,0.998984455431702,0.797415468096406,0.809334056189009,0.305121312866945,,0.184680274158319,0.689449346508197,0.00542741179831987
0.614206027760562,0.999049161878197,0.79773033099478,0.809603174107185,0.326625167998868,,0.182646682232432,0.689288227037186,0.0155941393934025
0.610984591879387,0.999040842477933,0.797381159661082,0.809311792442513,0.324043290655726,,0.169993221360247,0.689133628518977,0.00430761821464353
0.617823837184162,0.999182041187964,0.797645528289726,0.809496151887185,0.345547145787649,,0.198463508322663,0.689327987537017,0.00889970766837142
0.584917626371092,0.99834605700869,0.796529812439381,0.808506652042901,0.307278772016694,,0.138811478496648,0.689248783928864,0.00746549850465447
0.599835685149685,0.998952102208454,0.797385448215498,0.809311922639861,0.32255782697885,,0.170143857799202,0.689703894497678,0.0124549743164892
0.645079923319737,0.998620135028488,0.796929063021414,0.808882401589033,0.313538940369244,,0.157565715146494,0.689440748083705,0.0210352756813273
0.625218005448335,0.999055748070072,0.797547583240495,0.809502401359885,0.327332531654524,,0.177901634405363,0.691384020872589,0.0412545680715969
0.630738407875582,0.999408282656246,0.797805449867283,0.809712539879448,0.334759850038905,,0.209309331927393,0.690332820197826,0.00294577454157086
0.607100131163609,0.99903448738051,0.797410626180131,0.809341737832537,0.318702695055528,,0.172252767944566,0.689818501685868,0.0109739771200281
0.623992850862653,0.999067071698209,0.797460567088001,0.809380276247525,0.320471104194666,,0.178579498380658,0.689245811990197,0.0143383485945499
0.631379812335145,0.999325781936964,0.797787742287761,0.809615152263195,0.328393577138007,,0.200572418468027,0.689538360399327,0.0117668783149321
0.600642845817899,0.998990001698544,0.797399420602464,0.809327155729569,0.335361109146212,,0.180688408526022,0.695124133550037,0.00306430422452267
0.599086178814915,0.998828004487854,0.797210585867719,0.809147353192075,0.324821390676947,,0.162913308729382,0.689507515715496,0.00115847169074483
0.605449775868779,0.999011146840881,0.797397483835954,0.809285101986187,0.311629058498974,,0.172026813286134,0.689531262371055,0.00316411869437683
0.620612865564508,0.999140213092194,0.797615231727888,0.809441989790445,0.322911508806678,,0.179558635233863,0.689282542843814,0.0194132905461973
0.598185329854855,0.998985495356735,0.797399558942929,0.809319734480737,0.317535545023697,,0.17601867891843,0.689328189513431,0.00870382177128263
0.600779774859828,0.998969549839563,0.797394578686189,0.809314526586819,0.31375114946594,,0.171047676432929,0.689297517952241,0.0090144943087037
0.60907479208406,0.998918593512948,0.797324716751356,0.809255416990858,0.317641649572045,,0.167432401898019,0.689534897946512,0.0131486848819756
0.616598682598481,0.999085443707125,0.797517701700052,0.809437823475311,0.320046686001273,,0.179859908111772,0.689761111530453,0.0192217715321646
0.600080716066821,0.998999129929389,0.797420448353147,0.809353455593851,0.308304449317394,,0.178202907283272,0.689751936030492,0.00860525498230165
0.613398867092348,0.998996125701516,0.79749280041635,0.809377281708523,0.319021008700573,,0.175416133162612,0.689760707577624,0.00442801941890511
0.59660704247683,0.998799348775835,0.797033648412965,0.808933048357378,0.31399872674542,,0.158017624463358,0.689554864757747,0.0104025392801131
0.614451058677698,0.999034025191606,0.797597385807901,0.809471544588425,0.32319445426894,,0.179407998794909,0.68949421412593,0.0360392620217171
0.663089695729255,0.999124152027796,0.797529598980044,0.809395248942537,0.32485675885973,,0.177826316185885,0.68939977572539,0.0223946239926537
0.595446749016273,0.99851001852222,0.796696374359259,0.808623699458692,0.314529249487161,,0.152218121563606,0.689341375687903,0.0019569874495781
0.601947275112066,0.998947480319419,0.797357503441565,0.809285101986187,0.325210440687558,,0.16547412819161,0.689629855714975,0.00497637516266639
0.60292019198893,0.998837363813151,0.797205190589584,0.809142275495505,0.318844167786659,,0.158394215560744,0.688009889457731,0.0118055564220006
0.60561553207743,0.998784443183696,0.797103510347798,0.809043976497816,0.308021503855132,,0.144385026737968,0.689313474088965,0.0033768482832535
0.605096643076435,0.999040149194578,0.797437049208948,0.809345383358279,0.324503077031902,,0.175566769601567,0.690579693083566,0.00451972396308362
0.605449775868779,0.99882026282372,0.797211139229579,0.809126131024361,0.318844167786659,,0.155758077879039,0.688664898969089,0.00807561445163802
0.593536949220946,0.998896408445578,0.797326100156007,0.809254505609423,0.314281672207682,,0.148678165248174,0.689572696389747,0.00322338353585273
0.625571138240678,0.998990579434674,0.797346712885294,0.809318823099301,0.313468204003678,,0.168185584092792,0.689157086636802,0.009464283263484
0.583339338993067,0.99845444030657,0.796505602858003,0.808725643982122,0.315307349508382,,0.154778941025834,0.689098542330448,0.00244670219230006
0.610004468210842,0.995221660020775,0.792249973473216,0.802718208151187,0.315448822239513,,0.142728025909468,0.688230736239809,0.0136433903481903
0.611251243171565,0.999168522162536,0.797577464780939,0.80949263655879,0.330727877201669,,0.182496045793477,0.689814289034943,0.00619660705663348
0.597421409936724,0.998970936406273,0.797369400721556,0.8092968197475,0.320860154205277,,0.166603901483769,0.688892035873781,0.00852228420423538
0.612815116966229,0.999105433377203,0.797447978105685,0.809382749997136,0.331824290867935,,0.176395270015817,0.68947462241375,0.00646922532742265
0.600282506233875,0.999013111143721,0.797244755962578,0.809192922263851,0.319197849614487,,0.156586578293289,0.687865043514953,0.0105759669214847
0.603424667406564,0.998949097980581,0.797381021320618,0.809307756324727,0.315271981325599,,0.169993221360247,0.689703779082584,0.00559647255663535
0.605716427160957,0.999035642852768,0.797308115895555,0.809167533781004,0.328747258965834,,0.165775401069519,0.6884189494041,0.00572248832482623
0.616454546764871,0.998508285313832,0.796826691077303,0.808754027003972,0.319763740539011,,0.161256307900881,0.689157519443404,0.00718913719124577
0.609910779918996,0.999099309374231,0.797538037748409,0.809416340912902,0.31962226780788,,0.186111320328387,0.689338576871877,0.00764641223126514
0.611842200089364,0.999158700648335,0.797669461190173,0.809537554643827,0.327863054396265,,0.191308277472321,0.689530944979547,0.0086620244620312
0.578647717609075,0.998496152855114,0.796745761905269,0.808709890103023,0.311275376671147,,0.113127965654892,0.686211693441814,0.00468628935965275
0.62710618486862,0.99880847700668,0.797152067851018,0.809148655165554,0.297587889934215,,0.121036378700008,0.688948127609391,0.00538873369125139
0.603698525490422,0.999038184891738,0.797451851638705,0.80935228381772,0.339534554714579,,0.192513368983957,0.689433765470528,0.00518473786848695
0.597608786520417,0.998481247262975,0.79638441661065,0.808353800356428,0.28436018957346,,0.101453641635912,0.559274133700076,0.00319406303533308
0.60952161316825,0.999028132283086,0.797386416598753,0.809312834021296,0.306995826554432,,0.170821721774497,0.689281186716461,0.00426831626713846
0.599367243690454,0.998965043497753,0.797324855091821,0.809244480413632,0.335891631887954,,0.16155758077879,0.688880436656849,0.00552722626817403
0.590827195549085,0.998744232749088,0.797390981834099,0.809335618557184,0.322628563344415,,0.170595767116065,0.689658680634663,0.00269998140955499
0.594992721140403,0.998892942028801,0.797247661112343,0.809181204502537,0.304838367404683,,0.104315733976049,0.689518278172997,0.00668507411848227
0.610739560962251,0.998986419734542,0.797461397130791,0.8093818386157,0.319834476904577,,0.173382541236725,0.689988363850238,0.0120912753419581
0.600131163608585,0.99901623091882,0.79745475678847,0.809367907499471,0.321319940581453,,0.193492505837162,0.689558529186977,0.0085915304926967
0.596232289309445,0.998977638145374,0.797385724896428,0.809310490469033,0.29726957628917,,0.17353317767568,0.689175177952763,0.00438247906703415
0.59796191931276,0.998990579434674,0.797411732903851,0.809329238887136,0.313680413100375,,0.184604955938842,0.689395995881066,0.0066077179043453
0.658830481846092,0.999035411758317,0.797357780122495,0.809082254518108,0.318808799603876,,0.168938766287565,0.689337797819993,0.0886658174118857
0.602019343028871,0.998946093752708,0.797842940133302,0.809734282836552,0.307561717478956,,0.208782104391052,0.689322880419114,0.00784791269228322
0.589263321754421,0.998807090439969,0.797190941521687,0.809131469115627,0.332602390889156,,0.15545680500113,0.688708150775509,0.00678488858833643
0.60170945098661,0.998971283047951,0.797390705153168,0.8093125736266,0.301619862771451,,0.173683814114634,0.690089236642261,0.00655406762679869
0.597760129145707,0.998945516016579,0.797306317469509,0.809246823965895,0.323229822451722,,0.161030353242449,0.688145213655267,0.0122902804412299
0.609860332377232,0.998972322972984,0.797338135776463,0.809264010015822,0.326271486171041,,0.166603901483769,0.689564963578459,0.00860587882273823
0.595035961890486,0.998687730155631,0.796729437730398,0.808638672153704,0.315448822239513,,0.149280711003992,0.68832301060734,0.00297072815903439
0.594769310598308,0.998930148235536,0.797295526913238,0.809224560219398,0.328924099879748,,0.107931008510959,0.663939956220747,0.00417411636121359
0.603792213782268,0.998933730199538,0.797475922879618,0.809348638291977,0.317818490485959,,0.17519017850418,0.68927576220705,0.00665949666058214
0.595958431225587,0.998771270799945,0.796098051848069,0.808103561053703,0.313149890358633,,0.127589063794532,0.637562355889828,0.0129958439750114
0.605738047535998,0.999067302792661,0.797464302280556,0.809365173355165,0.341196859305369,,0.185885365669956,0.689431024362049,0.00604438999010589
0.657778290260742,0.999029403302571,0.797414499713151,0.809343690792756,0.311805899412888,,0.173683814114634,0.691770921120939,0.00302812147920054
0.596434079476499,0.998953950964068,0.797332602157862,0.809273774816917,0.300558817287968,,0.151540257588311,0.688508886615981,0.00489652358678307
0.543183095749434,0.997320113190062,0.795250854840318,0.807302977561268,0.3037773219212,,0.12819160955035,0.689226364546884,0.00277297074063584
0.606004698828176,0.999075160004021,0.797504005994016,0.809423501767038,0.324538445214685,,0.176847179332681,0.698460697351847,0.00904319096878677
0.648712146326698,0.99869420080028,0.797010130533913,0.808958697234921,0.312407158520195,,0.160879716803495,0.689461522800598,0.0264920079801669
0.60320846365615,0.998917553587915,0.797149854403578,0.809087592609374,0.316085449529603,,0.153875122392107,0.687276166852369,0.00713049619020645
0.634738177258248,0.999429196704131,0.797961636252285,0.809726470995676,0.328145999858527,,0.214732243729758,0.6896983257194,0.0159609575701165
0.598812320731057,0.998986650828993,0.797417266522451,0.809338352701491,0.341833486595459,,0.194321006251412,0.689654554545058,0.00443987238720029
0.621902881275314,0.999133973541996,0.797613018280447,0.809404623151588,0.318419749593266,,0.179407998794909,0.68931151203237,0.0422826571110948
0.598769079980974,0.998992890379191,0.797412424606176,0.809328457703048,0.295076748956639,,0.184755592377796,0.68981743409625,0.00554406995996192
0.592210899551738,0.998769190949879,0.797090921365481,0.8090450180766,0.317889226851524,,0.157490396927017,0.68365914437251,0.0128336454614984
0.616274376972859,0.999067071698209,0.797532504129809,0.809450322420712,0.33341585909316,,0.181366272501318,0.689469976956222,0.0240415627452473
0.598949249772986,0.998991966001384,0.797439816018249,0.809352804607111,0.328924099879748,,0.181290954281841,0.689450010144987,0.0110881399199238
0.618566136727252,0.998846723138447,0.797215981145855,0.809203598446381,0.320718681474146,,0.166227310386383,0.689030937939227,0.0647084731255778
0.664552674440393,0.999106819943913,0.797549104985611,0.809414518150031,0.321249204215887,,0.17880545303909,0.689474016484507,0.0420630652774156
0.599482552357342,0.998791607111701,0.797025209644599,0.808974451114021,0.317323335927,,0.149506665662424,0.689513748130564,0.00187464051194842
0.601579728736361,0.998891439914865,0.797259281711404,0.809190839106284,0.32754474075122,,0.150937711832492,0.688466327300125,0.00436126849219014
0.603049914239179,0.998746774788057,0.797134498611961,0.809075744650712,0.317677017754828,,0.158921443097085,0.689427215663952,0.00999579531545739
0.603460701364966,0.999014613257658,0.797406890987575,0.809323119611783,0.320966258753625,,0.172629359041952,0.689246937287362,0.00485098323491211
0.607705501664769,0.998953835416842,0.797255131497454,0.809189927724848,0.317818490485959,,0.156586578293289,0.689462907781724,0.008748738282717
0.616951815390824,0.99858974610808,0.797045407352491,0.808847118107743,0.312407158520195,,0.157716351585449,0.681243996972431,0.00651726104103997
0.574590293892965,0.998435952750428,0.796558448915639,0.808559381968813,0.318738063238311,,0.152971303758379,0.689215630943156,0.00227327455092846
0.61058101154528,0.999146914831295,0.797569164353038,0.809484824717915,0.331152295395063,,0.182044136476614,0.689396226711254,0.00542429259613693
0.597017829602618,0.998963656931043,0.797374242637832,0.809301376654678,0.328039895310179,,0.167733674775928,0.689512334295664,0.0117855935280298
0.603230084031191,0.998871103603109,0.797210724208184,0.809120402341053,0.323654240645116,,0.15794230624388,0.688596111573156,0.00699013209197404
0.598682598480808,0.998977984787052,0.797196060118893,0.809151649704556,0.320718681474146,,0.151314302929879,0.689277955093834,0.00995898872969867
0.605543464160625,0.999001556421133,0.797390290131773,0.809312834021296,0.321815095140412,,0.170897039993975,0.69146137783924,0.00801759729103529
0.606177661828507,0.999001325326681,0.797622010410673,0.809471544588425,0.330940086298366,,0.186563229645251,0.689416308937583,0.00446045912160771
0.603857074907393,0.999008951443589,0.797523096978188,0.80942402255643,0.321885831505977,,0.17993522633125,0.689275964183465,0.00539559593605386
0.602747228988599,0.998744810485217,0.797080822511535,0.808965207102317,0.306818985640518,,0.129246064623032,0.683835902588737,0.00488841366110742
0.540776027328154,0.997789234927153,0.790786884715219,0.802967405875129,0.316792813185259,,0.0794607215485426,0.534823648044903,0.000708682735964526
0.606927168163277,0.999011146840881,0.797353629908545,0.809281977249836,0.337978354672137,,0.165549446411087,0.689682802389277,0.00302188307483465
0.594668415514781,0.998811134592875,0.797195645097498,0.809142926482245,0.314812194949424,,0.158620170219176,0.689400295093312,0.00492459640642955
0.593645051096153,0.99778287982973,0.79405891339375,0.806762918962046,0.316120817712386,,0.135723431498079,0.689420406173415,0.000405496283782519
0.593940529555053,0.998897101728933,0.797251811326294,0.80916649220222,0.318738063238311,,0.130074565037283,0.689401564659344,0.0058110736668218
0.602451750529699,0.998978909164859,0.79740343247595,0.809322859217087,0.314493881304379,,0.178956089478045,0.690004031449228,0.00680173228012432
0.599576240649188,0.998947480319419,0.797396792133629,0.809312703823948,0.318455117776049,,0.171499585749793,0.689721899252318,0.016542376857017
0.603576010031854,0.998979602448214,0.79750027080146,0.809398113284192,0.333274386362029,,0.179483317014386,0.689998722354911,0.0096645360436289
0.6000518889001,0.998780052389112,0.795984474326292,0.807789264655795,0.31502440404612,,0.127137154477668,0.689363708508562,0.00724653051141191
0.597738508770666,0.998955221983553,0.797349894715989,0.809284450999447,0.311204640305581,,0.156586578293289,0.688957072279164,0.00461704307119142
0.599100592398276,0.999007102687975,0.797459045342886,0.809386004930834,0.31962226780788,,0.183851773744069,0.689625758479143,0.0216485108304938
0.620209285230401,0.999145990453488,0.797746378488722,0.809574660887988,0.321426045129801,,0.18437900128041,0.691010422213805,0.0486558110112828
0.664170714481327,0.999156505251044,0.797528215575393,0.809454098143803,0.324715286128599,,0.178654816600136,0.689565656069022,0.0327166878564468
0.601579728736361,0.998965159044979,0.797410487839666,0.809322338427695,0.322982245172243,,0.173382541236725,0.689728160521159,0.00314477964084258
0.60186800040358,0.998989423962415,0.797409934477806,0.809326895334873,0.323335927000071,,0.172554040822475,0.689440978913893,0.00397760662368822
0.606192075411868,0.998925179704823,0.797327483560657,0.809261145674167,0.318278276862135,,0.16268735407095,0.689555441833216,0.00701259034769123
0.624742357197423,0.998874570019886,0.797278787716971,0.809265572383997,0.324573813397468,,0.165022218874746,0.689664133997847,0.00781235378739768
0.608937863042131,0.999142524036712,0.797554776944676,0.809460998603243,0.329702199900969,,0.185885365669956,0.689475891979782,0.00587907227440994
0.598372706438548,0.998976251578664,0.797425981971747,0.809335488359836,0.318136804131004,,0.174286359870453,0.689751330101249,0.010948399662128
0.608534282708024,0.999049508519875,0.79749612058751,0.809402279599325,0.32690811346113,,0.180989681403932,0.693576099750034,0.00924344374893167
0.601752691736693,0.998986419734542,0.797435250782903,0.80935098184424,0.323724977010681,,0.174512314528885,0.689267827419348,0.00484412099010963
0.607849637498379,0.998854926991485,0.797195783437963,0.809108554382391,0.31693428591639,,0.15545680500113,0.688373706687312,0.00144980517463165
0.601961688695427,0.998987113017897,0.797370645785741,0.809293955405846,0.312442526702978,,0.169315357384951,0.689053299613659,0.00180477038305051
0.598913215814584,0.998985148715057,0.796948984048376,0.808830713241904,0.323654240645116,,0.131430292987874,0.682685444933266,0.00393206627181726
0.599201487481803,0.998947942508322,0.797277404312321,0.809228726534532,0.313255994906982,,0.162988626948859,0.688421084583337,0.0068784646538247
0.598819527522737,0.99892610408263,0.797247522771878,0.809209457327038,0.296845158095777,,0.118023649920916,0.687803325293518,0.00430512285289718
0.600851842776633,0.998934770124571,0.797160091597989,0.809085639649155,0.312194949423499,,0.148527528809219,0.685898572292206,0.014892942742677
0.594286455555716,0.998941587410899,0.797344914459249,0.809268176330955,0.319763740539011,,0.128794155306169,0.689602069531131,0.00583977032690487
0.602365269029533,0.9989875752068,0.797413116308501,0.80932767651896,0.321956567871543,,0.183776455524591,0.689584843828374,0.00670753237419946
0.598797907147696,0.99893003268831,0.797300922191374,0.809229637915968,0.322168776968239,,0.163139263387814,0.685430333256467,0.0156371843835271
0.601197768777296,0.998965043497753,0.797438432613599,0.809352544212415,0.313008417627502,,0.174662950967839,0.689271203310844,0.0044504776746223
0.598927629397945,0.9990103380103,0.797468590834972,0.809370641643778,0.331541345405673,,0.185960683889433,0.68939761169238,0.0112366139438319
0.619791291312933,0.999086830273835,0.797846121963997,0.809666189623584,0.322062672419891,,0.192739323642389,0.689605849375454,0.0572691759192601
0.664869773274334,0.999040958025159,0.797530567363299,0.809425975516649,0.32255782697885,,0.178428861941704,0.689348473716174,0.0314166043865964
0.611712477839116,0.998972322972984,0.797430962228488,0.809361788224119,0.332001131781849,,0.176395270015817,0.690021516835946,0.00812177864394557
0.619856152438058,0.998955453078005,0.797388491705728,0.80936738671008,0.32818136804131,,0.170520448896588,0.690325808730875,0.00779675777648296
0.607085717580248,0.999116525910888,0.797511199698197,0.809413736965944,0.335644054608474,,0.183927091963546,0.689365208904782,0.00704315852908407
0.597853817437553,0.998968741008981,0.797406337625715,0.809322729019739,0.321072363301974,,0.17270467726143,0.689304356296551,0.00989161396254711
0.608786520416841,0.999061640978593,0.797510507995871,0.809406576111807,0.320329631463535,,0.177223770430067,0.68939544765937,0.0437112517108824
0.599770824024561,0.998955568625231,0.797363037060166,0.809302939022853,0.31795996321709,,0.168486856970701,0.68909822493894,0.00486907460757317
0.60471468311737,0.999017964127208,0.797398590559674,0.809323640401175,0.329879040814883,,0.170671085335543,0.68915815422642,0.000252655376818339
0.598603323772323,0.998929339404955,0.797620627006023,0.809559167403584,0.305474994694773,,0.181667545379227,0.689961414425825,0.000881486536899538
0.593962149930094,0.998505743274863,0.794223123525723,0.806224032138955,0.314882931314989,,0.147699028394969,0.688576144761921,0.000361203612784736
0.603878695282434,0.998813098895715,0.796634259490467,0.808588806569446,0.330904718115583,,0.131731565865783,0.68861273134667,0.000199005099271729
0.601947275112066,0.998644168851472,0.796562599129589,0.808429705410273,0.318490485958831,,0.161105671461927,0.688044542839659,0.00193390535342432
0.601565315153,0.999036567230576,0.797388353365263,0.809324161190566,0.316580604088562,,0.170671085335543,0.689210610386574,0.00351471701973956
0.592290174260223,0.998793918056218,0.797391811876889,0.809315307770907,0.303388271910589,,0.170143857799202,0.689733931275852,0.00136683439656538
0.605478603035501,0.999045002178065,0.797469005856367,0.809405925125068,0.330020513546014,,0.173156586578293,0.689277493433458,0.00426644474582869
0.600332953775638,0.99900837370746,0.79730880759788,0.809240574493194,0.317712385937611,,0.16713112902011,0.689281446400422,0.00246978428845384
0.613024113924963,0.998919980079658,0.796860861172162,0.808776551145164,0.311558322133409,,0.16268735407095,0.688510156182013,0.000507806115383032
0.615099669928941,0.999124845311151,0.797394855367119,0.80930879790351,0.317606281389262,,0.170369812457634,0.689127886618058,0.000558961031183288
0.594473832139408,0.998965043497753,0.797412424606176,0.809329238887136,0.322168776968239,,0.172252767944566,0.689771729719087,0.00210546147348616
0.593709912221277,0.99893061042444,0.797283214611852,0.809215055812999,0.319339322345618,,0.164043082021541,0.650883219776422,0.00341864559250493
0.613038527508324,0.999130738219671,0.797600290957666,0.809514119121199,0.322770036075546,,0.184680274158319,0.68941786704135,0.000874624292097065
0.592945992303146,0.998850767291353,0.79707902408549,0.809063115507962,0.311947372144019,,0.153347894855766,0.664249874601501,0.000474742572243842
0.588110235085545,0.998793340320089,0.797386969960613,0.809313354810688,0.313397467638113,,0.170294494238156,0.689142861726485,0.00159016927286406
0.598473601522075,0.998519608941969,0.7988955727316,0.810733807876627,0.316722076819693,,0.177675679746931,0.690409138428633,0.00106676714656632
0.611532308047104,0.999165517934663,0.797604026150221,0.809514379515895,0.318384381410483,,0.184153046621978,0.689402141734813,0.000712425778584057
0.592729788552732,0.998905536676423,0.797315586280665,0.809266223370737,0.32524580887034,,0.162536717631995,0.688566623016678,0.00503938304676183
0.608844174750285,0.999087176915513,0.79750054748239,0.809439255646138,0.36305439626512,,0.178052270844317,0.689397294300872,0.000982548687626874
0.612606120007495,0.999119299044309,0.797504697696341,0.809411133018985,0.296668317181863,,0.177299088649544,0.689277378018364,0.000323149346152838
0.599569033857507,0.999042575686322,0.797451574957775,0.809367907499471,0.306748249274952,,0.186713866084206,0.689531348932376,0.00316848557743295
0.607316334914023,0.999084865970995,0.797567780948388,0.809457353077501,0.323442031548419,,0.186111320328387,0.689385060300924,0.000196509737525375
0.597320514853198,0.998995432418161,0.797427918738258,0.809338873490883,0.332920704534201,,0.184981547036228,0.689389821173545,0.00352532230716156
0.623084795110913,0.999308912041985,0.797801437993798,0.809703426065092,0.329065572610879,,0.192287414325525,0.689588594818924,0.000540245818085633
0.60726588737226,0.999126347425088,0.79758714861349,0.809474799522124,0.292211926151234,,0.193869096934548,0.689345790315242,0.000718040342513353
0.608836967958604,0.998978215881504,0.797311989428575,0.809250599688985,0.318207540496569,,0.165248173533178,0.688804551232645,0.00186403522452641
0.606235316161951,0.999015075446561,0.797431515590348,0.809352153620372,0.306323831081559,,0.172855313700384,0.689210927778082,0.000441055188668063
0.618948096686317,0.999075506645699,0.797511753060057,0.809490553401224,0.330303459008276,,0.193191232959253,0.690026623953849,0.00813799849529687
0.608541489499705,0.99907042256776,0.797497088970765,0.809419205254557,0.325139704321992,,0.180236499209159,0.689352570952006,0.00402065161381283
0.604296689199902,0.999045811008646,0.797460982109396,0.809376240129739,0.315731767701775,,0.174211041650975,0.689219987862949,0.000502191551453735
0.600462676025887,0.999004560649006,0.797446041339174,0.80935228381772,0.324786022494164,,0.181064999623409,0.689341317980356,0.00937320255974208
0.609694576168581,0.999197177874555,0.797667801104593,0.809568541612635,0.32064794510858,,0.200421782029073,0.689415876130981,0.000646922532742265
0.608685625333314,0.999090643332289,0.797513136464707,0.809432094792002,0.325811699794865,,0.175114860284703,0.689259142433536,0.000451660476090068
0.601550901569639,0.999023048205147,0.797465270663812,0.809364782763121,0.325316545235906,,0.184604955938842,0.689532445375767,0.003436736965166
0.596924141310771,0.998980873467699,0.797383096427593,0.809307495930031,0.32089552238806,,0.170445130677111,0.689128838792583,0.00398259734718093
0.597025036394298,0.998991966001384,0.797427780397793,0.80934095664845,0.326731272547217,,0.187467048278979,0.689437256777117,0.00644614323126888
0.59660704247683,0.99898029573157,0.797413531329896,0.809325853756089,0.325104336139209,,0.176545906454771,0.689414346880988,0.00396700133626622
0.617737355683997,0.999277136554867,0.797743888360351,0.809611376540105,0.322380986064936,,0.200723054906982,0.689616640686729,0.000990658613302524
0.596066533100794,0.998886471384152,0.797468175813577,0.809413085979204,0.337695409209875,,0.176621224674249,0.689468418852455,0.00892590896670813
0.618703065769181,0.999233459703483,0.797738216401286,0.80961671463137,0.322699299709981,,0.194471642690367,0.68969232413452,0.000854037557689644
0.610263912711339,0.999141484111679,0.79750082416332,0.809419205254557,0.310709485746622,,0.177675679746931,0.689789734473727,0.0010517949760882
0.610393634961588,0.99902408813018,0.797441614444294,0.809360486250639,0.335325740963429,,0.17631995179634,0.689390629079202,0.00216347863408889
0.607964946165266,0.999138710978257,0.797800054589148,0.809667491597063,0.289276366980265,,0.208405513293666,0.689591797587778,0.000679362235444867
0.606098387120022,0.999095611863003,0.797502760929831,0.809410742426941,0.318950272335007,,0.179558635233863,0.689646908295091,0.000993777815485466
0.61718963951628,0.999044424441936,0.797482701562403,0.809381968813048,0.33840277286553,,0.210213150561121,0.689514469474901,0.00560707784405736
0.602293201112729,0.999025128055213,0.797442859508479,0.809349028884021,0.318313645044918,,0.192136777886571,0.694920772154678,0.00931206619695641
0.596441286268179,0.998902647995776,0.797304795724394,0.80925528679351,0.304944471953031,,0.146117345785946,0.689497561163652,0.00255525042826646
0.621477680566166,0.999154194306526,0.79763847292601,0.809507869648498,0.339923604725189,,0.230021842283648,0.69103030246372,0.025075890189111
0.601334697819225,0.99904569546142,0.797508571229361,0.809404883546284,0.329383886255924,,0.196429916396776,0.689769998492679,0.00884356202907845
0.600095129650182,0.998954297605746,0.797345882842504,0.809274686198352,0.319516163259532,,0.168637493409656,0.689562943814316,0.00358645866994724
0.64843828824284,0.99911814357205,0.797568472650713,0.809438344264703,0.322133408785457,,0.189952549521729,0.690869644653084,0.0169222956828994
0.602228339987604,0.998863015297297,0.797058964718063,0.809027050842585,0.306500671995473,,0.164871582435791,0.688992014198827,0.00042982606080947
0.603460701364966,0.998898488295644,0.797202562120748,0.809139280956503,0.320329631463535,,0.166227310386383,0.689661652573329,0.00155273884666875
0.611438619755257,0.999170948654279,0.797623255474858,0.809536903657087,0.236259460988894,,0.198764781200572,0.689628355318755,0.00124393783055745
0.603381426656481,0.998977407050923,0.797297463679749,0.809229117126576,0.340666336563627,,0.166453265044814,0.689641512639453,0.000505310753636678
0.610415255336629,0.999087408009965,0.797337167393208,0.809258541727209,0.292176557968452,,0.166001355727951,0.689048250203304,0.00119652595737673
0.603489528531688,0.999038069344512,0.797337582414603,0.809266874357476,0.318172172313787,,0.168185584092792,0.686169105272185,0.00144606213201212
0.586373398290549,0.998691774308537,0.796095008357839,0.80808611460908,0.325281177053123,,0.0980643217594336,0.688391999979687,0.000211481908003499
0.604138139782932,0.999017964127208,0.797611773216262,0.809480398008085,0.334618377307774,,0.182947955110341,0.689349108499191,0.00412857600934264
0.578849507776128,0.998423473650033,0.796668982947186,0.808640104324531,0.317783122303176,,0.162988626948859,0.676644301529781,0.000972567240641458
0.612130471756583,0.99911421496637,0.797553946901886,0.809450322420712,0.326377590719389,,0.174512314528885,0.689427706178101,0.0081685666766897
0.59915824673172,0.998995316870935,0.797380744639687,0.809307365732683,0.315837872250124,,0.16991790314077,0.689704702403335,0.0032633093237944
0.621355165107597,0.999207808219336,0.797496258927975,0.80941582012351,0.315095140411686,,0.173081268358816,0.689830620270722,0.000578300084717531
0.609009930958936,0.999030789869281,0.797287364825802,0.809201645486162,0.319127113248921,,0.167432401898019,0.675398626421885,0.000983172528063462
0.589753383588694,0.998878267531114,0.797287364825802,0.809192401474459,0.325847067977647,,0.164269036679973,0.687778828439849,0.00234875924375567
0.593327952262212,0.998923446496435,0.797384894853638,0.809311141455773,0.320223526915187,,0.170294494238156,0.689718292530635,0.00295201294593674
0.610018881794203,0.999096420693584,0.797528768937253,0.809422329990907,0.342187168423286,,0.179483317014386,0.689309492268227,0.000563951754675996
